Day,Month,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
29,5,140.50,4447.42,59.95,12.00,14.80,596.63,142.00,4352.34,63.29
27,10,599.20,2834.93,37.15,1.00,24.10,464.47,548.00,2666.09,39.39
23,5,1357.04,4748.68,78.22,13.00,35.20,289.21,1177.00,4240.96,62.29
14,11,669.24,3392.08,43.59,12.00,24.10,471.01,815.00,3072.77,42.92
26,11,1158.80,5092.87,65.73,7.00,40.70,478.24,1242.00,4716.36,55.61
4,4,418.90,3282.59,47.31,1.00,20.40,660.69,294.00,3210.14,48.56
1,6,151.14,2598.11,48.85,8.00,9.30,453.22,287.00,2387.02,40.47
24,2,99.75,4221.63,58.48,2.00,9.30,519.10,118.00,4120.26,60.13
4,5,210.42,2957.81,52.57,8.00,7.40,461.61,402.00,2677.37,48.97
23,5,507.10,4598.04,87.01,12.00,25.90,518.10,661.00,4336.70,44.98
17,12,974.36,4681.56,50.15,3.00,24.10,502.84,742.00,4375.64,47.77
2,4,113.47,4408.99,56.39,9.00,13.00,587.99,121.00,4505.41,90.77
9,6,42.59,3086.35,54.44,16.00,11.10,644.75,92.00,2971.29,53.41
22,7,128.50,2443.69,55.37,16.00,7.40,562.55,160.00,2338.54,55.08
11,6,310.03,4545.81,90.14,16.00,20.40,465.35,342.00,4296.40,57.64
1,2,1164.10,4149.40,48.21,3.00,18.50,497.35,847.00,3880.73,53.40
28,3,539.30,5058.71,104.05,1.00,27.80,469.12,694.00,4874.97,120.97
15,10,325.10,2749.23,22.38,8.00,9.30,365.79,313.00,2661.26,22.00
13,4,72.40,2876.83,40.90,4.00,16.70,602.42,60.00,2845.47,56.61
8,12,858.91,3099.65,33.97,8.00,14.80,447.65,800.00,2676.31,33.97
15,9,544.00,3967.82,64.65,15.00,16.70,450.68,384.00,3850.41,65.52
8,10,269.21,5026.82,134.27,10.00,13.00,441.03,379.00,4741.00,101.58
13,4,77.44,2875.94,40.90,3.00,14.80,596.28,80.00,2821.50,51.40
30,9,1176.60,2592.55,44.63,13.00,33.30,375.98,799.00,2096.46,39.12
19,5,32.35,2663.08,47.00,7.00,11.10,480.18,15.00,2674.01,59.21
4,2,1456.31,5273.97,62.93,8.00,33.30,392.64,1457.00,4583.79,65.20
31,10,71.51,4473.59,62.89,3.00,9.30,520.81,78.00,4157.72,84.36
27,1,299.91,5420.33,47.25,5.00,16.70,540.84,469.00,5305.20,123.35
11,8,474.26,3489.11,76.99,14.00,13.00,341.64,504.00,3280.29,97.62
24,12,689.55,4311.62,74.61,3.00,9.30,349.68,619.00,3812.40,63.30
8,8,600.24,4415.87,132.71,17.00,24.10,447.85,673.00,4198.63,69.43
2,4,88.03,4625.24,56.88,10.00,11.10,567.13,89.00,4824.27,121.00
12,12,1441.08,5532.65,62.97,9.00,27.80,469.74,1155.00,4915.00,48.41
4,4,495.40,3602.38,34.93,2.00,22.20,609.49,452.00,3515.55,54.95
29,11,1037.65,5042.04,62.95,8.00,18.50,354.14,1045.00,4496.92,51.45
28,8,152.09,4560.60,66.25,19.00,20.40,459.99,235.00,4464.36,61.75
31,5,259.60,4248.67,69.71,12.00,18.50,471.97,267.00,4011.34,58.94
2,9,189.33,3688.51,72.95,14.00,11.10,491.12,301.00,3567.23,49.84
10,12,763.40,4591.74,45.96,6.00,14.80,543.11,645.00,4503.55,49.93
2,6,332.20,2463.34,28.82,11.00,13.00,538.54,306.00,2251.68,38.22
9,12,1297.64,4950.60,54.22,10.00,25.90,342.40,1143.00,4499.40,53.63
12,8,312.52,4141.54,79.92,17.00,20.40,478.31,345.00,3860.10,82.38
18,1,448.68,4660.41,43.77,11.00,13.00,492.29,348.00,4488.20,44.18
6,10,97.50,3984.71,70.61,13.00,16.70,542.31,70.00,3828.40,68.98
10,3,377.70,2933.17,43.60,9.00,16.70,442.45,491.00,2681.75,40.72
5,3,163.26,3872.42,45.17,2.00,7.40,586.08,294.00,3745.29,45.17
30,11,114.78,5697.74,105.90,4.00,13.00,518.86,145.00,5436.42,107.14
1,1,918.60,4214.38,44.60,7.00,31.50,455.91,968.00,3719.28,43.52
30,10,198.98,2918.45,38.90,5.00,7.40,540.55,228.00,2751.99,46.23
7,12,989.80,5058.18,55.75,6.00,31.50,431.15,1163.00,4464.41,54.60
23,3,738.53,4502.77,50.31,8.00,14.80,459.02,911.00,3982.82,53.37
22,5,354.00,2737.54,38.54,11.00,14.80,510.99,600.00,2483.55,38.00
2,7,1010.88,3374.74,32.07,11.00,14.80,384.47,961.00,2910.20,32.07
14,7,215.03,3983.71,84.03,14.00,16.70,579.67,304.00,3712.80,61.59
12,11,594.00,5826.11,313.33,12.00,25.90,477.55,729.00,5374.61,95.48
27,3,225.30,4912.12,64.66,13.00,25.90,539.64,149.00,4621.68,70.25
8,5,94.19,4226.17,75.36,9.00,13.00,459.23,212.00,4166.31,98.36
20,11,274.86,4265.69,62.57,11.00,13.00,493.72,384.00,4294.30,67.83
4,2,1459.03,5572.47,97.94,6.00,31.50,403.71,1383.00,5033.35,119.23
20,4,1089.10,3938.69,47.34,7.00,16.70,432.88,776.00,3259.66,59.86
2,9,180.43,3219.95,59.51,13.00,11.10,496.20,244.00,3094.99,47.66
6,9,483.03,4279.99,57.05,12.00,25.90,438.66,482.00,3925.65,61.65
22,5,335.80,4281.01,44.00,12.00,13.00,543.28,322.00,4161.03,118.81
22,4,1050.17,4781.40,73.13,13.00,20.40,306.84,974.00,3781.20,68.52
4,3,597.71,4384.26,46.68,5.00,25.90,493.76,752.00,4066.45,49.73
28,6,295.30,2885.11,39.55,14.00,18.50,584.42,351.00,2774.79,39.18
17,4,1119.20,3405.53,43.65,10.00,38.90,368.52,1133.00,3053.78,45.19
22,9,559.50,2474.77,37.40,15.00,1.90,462.91,539.00,2310.93,46.73
14,6,515.90,2664.80,38.89,12.00,18.50,461.26,570.00,2292.57,31.72
27,4,590.70,4524.58,50.88,5.00,18.50,576.02,504.00,4365.28,80.31
30,3,109.83,4671.13,69.15,8.00,24.10,506.39,261.00,4498.93,71.08
6,9,494.75,4205.04,56.62,12.00,24.10,442.67,491.00,3915.83,60.58
25,12,361.56,3622.61,35.09,?,?,357.45,463.00,3401.66,37.81
11,4,419.20,3847.21,52.96,7.00,7.40,552.88,288.00,3879.41,52.29
31,10,502.40,4582.17,66.69,6.00,9.30,500.77,231.00,4684.27,60.12
14,8,145.23,2649.77,44.93,14.00,7.40,400.14,193.00,2597.30,44.93
17,12,1118.41,3266.01,0.00,3.00,31.50,431.01,817.00,2976.06,27.19
29,1,191.50,4699.63,65.82,8.00,7.40,553.38,231.00,4470.54,45.11
15,2,239.60,3524.19,48.46,4.00,13.00,540.56,217.00,3237.16,44.70
29,11,1063.65,5357.27,64.49,8.00,24.10,359.97,1107.00,5071.33,136.19
13,5,1214.50,3885.44,85.01,9.00,29.60,311.01,1191.00,3324.42,42.04
31,5,221.80,4438.54,69.76,17.00,22.20,485.44,190.00,4391.99,70.37
13,6,169.90,2546.61,37.77,9.00,20.40,608.62,118.00,2488.84,37.77
26,11,56.81,3122.27,43.00,4.00,9.30,529.90,64.00,3105.96,52.30
27,11,458.41,4724.22,66.77,3.00,27.80,534.05,657.00,4420.03,67.78
20,3,531.78,4205.25,48.16,8.00,13.00,560.54,509.00,3730.78,59.79
1,1,1012.50,3067.48,39.03,8.00,20.40,382.61,751.00,2556.87,38.35
6,1,670.79,5118.60,51.58,8.00,13.00,437.44,609.00,4713.96,47.09
7,6,158.67,3724.50,45.02,16.00,7.40,536.19,204.00,3449.24,54.14
16,4,375.13,4612.05,122.84,7.00,18.50,536.63,649.00,4328.48,75.76
31,3,1347.99,4179.76,66.21,4.00,35.20,406.93,1310.00,3528.39,129.62
19,1,507.60,4547.28,61.54,3.00,18.50,512.06,243.00,4584.46,53.66
11,10,291.05,2779.26,38.36,13.00,13.00,482.56,306.00,2732.87,49.10
28,5,240.10,4101.17,76.79,12.00,11.10,615.89,200.00,3796.29,88.70
23,8,175.60,4528.72,101.39,16.00,18.50,454.54,184.00,4487.63,83.73
4,6,149.30,3847.54,61.14,11.00,9.30,496.11,186.00,3701.54,47.44
31,12,1418.62,2765.76,45.12,10.00,40.70,345.98,815.00,2199.89,40.34
24,12,1455.65,3127.27,35.86,2.00,33.30,329.82,1294.00,2415.46,35.08
30,4,116.30,4759.45,103.19,10.00,16.70,503.71,94.00,4190.42,54.73
16,12,818.66,5399.98,135.08,6.00,22.20,474.77,810.00,5032.42,182.45
21,11,342.09,4942.06,84.35,2.00,16.70,462.07,340.00,4855.51,82.36
14,7,71.20,4353.12,123.17,18.00,9.30,546.59,22.00,3684.87,106.49
23,5,329.60,2740.12,32.51,11.00,16.70,534.86,312.00,2586.00,40.61
4,3,244.80,5013.05,119.95,6.00,22.20,487.64,143.00,5144.64,101.96
2,5,170.49,3204.88,86.69,9.00,16.70,507.53,202.00,3090.17,70.15
27,12,1468.10,4376.16,63.02,5.00,38.90,295.60,1276.00,3892.97,57.29
9,2,415.50,5510.76,199.57,8.00,11.10,454.40,243.00,5254.63,338.99
29,12,1467.48,4481.73,51.98,10.00,46.30,284.75,1341.00,3964.82,67.66
11,8,319.80,2476.59,29.15,13.00,7.40,478.75,369.00,2287.50,29.79
25,4,1018.20,4674.84,67.97,5.00,40.70,431.30,1222.00,4250.25,49.89
21,1,1058.85,5449.24,114.35,7.00,31.50,414.36,1048.00,4844.83,161.65
30,10,345.29,4787.54,60.90,8.00,11.10,433.59,429.00,4621.22,67.23
30,4,875.00,4333.66,61.56,9.00,27.80,490.19,667.00,4052.33,84.74
27,9,249.30,4290.24,59.22,15.00,16.70,486.96,278.00,4251.05,63.03
31,1,1389.40,3518.33,29.10,5.00,27.80,390.29,1130.00,3020.33,37.65
2,9,375.22,4572.83,84.45,21.00,16.70,464.62,392.00,4473.50,90.70
29,11,1253.86,4682.54,115.76,11.00,33.30,383.39,1051.00,4411.59,45.89
3,3,217.31,3832.50,46.68,3.00,13.00,577.40,125.00,3743.47,46.68
9,5,134.46,4737.92,90.91,9.00,29.60,440.44,200.00,4615.95,88.94
4,5,157.00,2966.42,49.82,8.00,5.60,470.22,323.00,2717.66,48.97
13,9,1278.19,4621.85,68.62,14.00,14.80,414.20,1060.00,4273.03,65.96
19,9,169.51,4551.49,69.92,13.00,14.80,449.62,199.00,4545.69,98.79
11,2,187.70,3198.19,41.62,7.00,13.00,635.34,155.00,3013.03,42.98
13,9,1280.52,4557.45,68.62,14.00,16.70,412.30,1091.00,4083.27,66.45
29,11,831.44,3215.87,30.86,6.00,13.00,399.59,1072.00,2793.87,30.86
15,8,532.19,2800.17,32.42,17.00,16.70,503.78,461.00,2643.77,29.36
10,7,37.96,4440.42,99.92,22.00,11.10,483.27,47.00,4281.16,53.99
19,12,764.23,6138.87,66.33,8.00,24.10,434.89,854.00,5700.96,116.57
16,12,679.37,4323.29,61.29,8.00,22.20,548.94,781.00,4040.92,74.86
29,5,530.35,4133.57,75.97,18.00,29.60,320.68,727.00,4087.48,64.70
8,5,1071.40,4497.67,49.13,9.00,38.90,320.23,1125.00,3979.66,38.44
6,6,42.54,4133.58,56.45,13.00,16.70,494.77,44.00,4009.66,49.21
12,11,1100.30,3689.07,44.98,10.00,20.40,374.74,1278.00,3183.09,50.96
30,6,823.26,3510.55,56.36,10.00,18.50,408.29,711.00,3085.52,53.62
20,12,245.60,5228.68,46.79,6.00,13.00,520.85,365.00,5003.51,51.35
30,8,295.55,2683.05,32.69,13.00,13.00,555.86,342.00,2469.23,32.69
30,6,837.79,3859.83,48.82,13.00,29.60,369.08,972.00,3382.43,55.74
29,3,1212.10,3938.27,45.31,4.00,25.90,448.63,1111.00,3390.22,46.72
20,9,342.30,4232.58,55.71,15.00,16.70,459.74,414.00,4091.01,70.09
6,8,116.30,3872.18,74.32,14.00,13.00,496.97,103.00,3799.50,57.42
17,2,1391.80,4369.24,57.56,8.00,37.00,346.45,1368.00,3923.93,59.62
25,12,1332.00,3949.75,69.62,?,?,297.45,1323.00,3186.83,44.52
21,6,440.82,3871.39,53.31,11.00,22.20,499.83,413.00,3891.11,44.98
4,7,689.03,4402.57,75.50,17.00,16.70,362.57,779.00,4040.40,97.93
9,4,727.90,3971.91,85.99,8.00,35.20,536.19,679.00,3783.49,60.28
16,7,75.00,4019.91,50.86,20.00,18.50,551.75,62.00,3919.52,65.93
4,5,784.57,4068.46,69.94,10.00,24.10,401.93,869.00,3670.53,102.10
7,11,226.75,4159.57,47.61,5.00,11.10,492.91,393.00,4235.24,48.22
26,1,1130.38,5604.86,82.57,3.00,20.40,518.32,742.00,5553.20,128.31
24,8,114.90,3598.71,64.50,13.00,11.10,586.72,56.00,3647.99,61.38
30,11,493.42,3162.13,43.41,6.00,7.40,483.60,635.00,2870.49,34.48
3,2,714.40,5096.68,52.53,5.00,11.10,507.72,540.00,5123.31,98.40
4,2,575.63,5408.44,124.83,7.00,20.40,519.37,520.00,5175.37,181.12
11,5,968.65,3657.33,61.50,8.00,27.80,262.12,720.00,3340.64,70.18
6,8,122.50,3947.12,58.11,14.00,3.70,535.42,44.00,3873.07,73.14
28,6,294.20,4494.08,57.96,14.00,24.10,512.96,375.00,4398.30,92.74
17,10,923.00,3113.01,40.77,10.00,20.40,523.99,598.00,2827.47,36.48
16,5,22.50,4096.73,105.10,6.00,7.40,591.75,15.00,4395.99,89.97
20,2,1095.40,5095.37,66.26,8.00,37.00,398.92,1221.00,4514.35,59.84
3,1,663.00,3115.15,36.21,9.00,16.70,393.33,662.00,3000.31,46.38
28,11,70.69,6000.56,220.75,9.00,3.70,452.28,50.00,5860.69,203.33
27,7,164.20,2956.36,48.54,14.00,7.40,523.55,123.00,2714.66,47.61
16,12,733.28,4743.30,53.27,6.00,7.40,392.43,679.00,4654.56,65.70
6,9,614.12,4599.38,63.84,17.00,16.70,451.09,577.00,4132.60,77.46
7,10,864.70,4600.99,64.73,16.00,24.10,389.99,952.00,4155.73,58.47
22,1,61.40,3524.25,41.54,0.00,7.40,553.91,38.00,3378.85,35.43
1,8,817.60,2622.46,38.16,17.00,20.40,427.93,565.00,2438.32,30.33
10,10,240.20,3346.25,58.99,6.00,13.00,414.16,344.00,3200.36,41.58
21,4,838.10,3999.98,70.42,10.00,22.20,316.32,734.00,3077.38,67.34
10,6,868.18,4355.48,59.95,12.00,27.80,375.67,1105.00,3991.34,68.05
15,10,204.30,3151.94,29.60,8.00,7.40,443.09,287.00,3090.39,29.25
8,7,94.30,4213.96,55.49,20.00,16.70,516.52,36.00,4338.94,77.68
6,9,175.63,2619.61,39.46,11.00,5.60,530.30,320.00,2336.38,40.64
26,12,254.57,4133.44,63.56,4.00,7.40,458.96,282.00,3844.22,111.98
5,9,139.45,4460.27,77.62,15.00,11.10,465.08,178.00,4243.96,63.99
21,1,1398.99,4486.07,46.64,9.00,25.90,378.54,1326.00,3913.57,64.78
17,12,420.12,3039.84,43.62,3.00,5.60,595.94,526.00,2899.58,46.22
24,11,128.90,5236.92,144.55,3.00,16.70,538.76,133.00,5362.85,111.79
15,12,717.54,4799.67,53.33,9.00,22.20,532.53,527.00,4319.17,53.57
27,9,694.00,4712.00,54.64,13.00,16.70,533.93,362.00,4440.90,58.44
13,12,1136.10,3454.33,28.15,3.00,29.60,352.15,1298.00,3003.72,42.84
25,10,412.40,4549.03,53.21,12.00,13.00,450.67,385.00,4243.90,49.13
12,11,679.59,5000.12,91.88,12.00,31.50,451.51,643.00,4497.29,45.21
24,10,1154.10,4204.89,56.33,14.00,38.90,329.55,1176.00,3878.95,37.18
24,10,507.11,3583.04,38.63,12.00,20.40,559.10,558.00,3225.84,37.76
14,9,16.20,3920.73,64.81,15.00,13.00,523.05,77.00,3857.18,108.27
21,12,1002.29,5331.15,47.39,12.00,24.10,502.17,886.00,4602.36,62.72
2,2,453.80,5178.53,50.90,3.00,20.40,510.40,453.00,5108.53,49.33
27,8,1267.24,2383.61,36.36,15.00,33.30,427.63,716.00,2020.66,38.99
16,11,48.11,4644.38,61.92,7.00,5.60,548.11,88.00,4377.15,54.19
26,2,652.20,4175.95,45.50,9.00,25.90,504.74,572.00,3807.91,47.15
28,6,519.13,2639.30,34.41,13.00,20.40,417.12,527.00,2420.15,36.90
12,3,531.50,4860.12,74.58,-2.00,22.20,472.50,377.00,4822.32,140.98
11,6,720.20,3059.69,44.01,12.00,29.60,380.45,789.00,2770.71,54.97
19,3,473.60,2917.87,32.35,1.00,16.70,609.54,285.00,2917.16,34.55
28,9,527.30,4297.14,68.78,15.00,24.10,427.33,462.00,4163.96,87.71
24,12,1216.00,4517.53,44.38,9.00,29.60,353.74,1390.00,3973.64,44.38
24,1,434.10,5631.30,115.40,6.00,16.70,444.90,495.00,5390.84,153.79
18,5,802.35,3978.48,97.20,11.00,25.90,278.84,735.00,3823.77,59.91
14,2,424.65,5288.77,74.59,5.00,7.40,433.32,355.00,4980.85,72.50
15,5,848.40,2908.23,32.43,6.00,31.50,286.37,747.00,2530.37,31.17
23,9,746.40,4182.45,51.41,14.00,22.20,451.10,588.00,4059.68,86.69
2,8,430.98,4042.49,49.70,13.00,18.50,533.22,470.00,3757.82,84.88
23,6,763.80,3273.02,45.10,11.00,14.80,401.17,903.00,2842.41,44.70
12,11,882.45,3992.85,40.89,12.00,25.90,476.60,741.00,3736.05,52.37
8,8,53.10,3997.83,51.03,16.00,11.10,494.45,30.00,3929.18,48.37
26,11,1174.90,5766.20,78.30,5.00,37.00,450.11,1208.00,5275.76,88.60
15,11,262.34,4517.96,53.06,7.00,9.30,420.24,467.00,4495.33,58.14
3,7,171.85,4046.01,49.14,13.00,14.80,540.27,334.00,3706.20,47.18
18,3,207.87,3061.93,57.48,3.00,5.60,574.54,67.00,3171.37,85.55
27,9,244.40,4668.29,133.92,11.00,14.80,514.91,135.00,4213.58,57.02
8,1,419.10,3614.71,42.12,10.00,13.00,511.59,446.00,3376.96,41.54
31,3,202.30,2771.60,44.27,8.00,25.90,494.81,258.00,2611.16,44.27
31,10,1103.10,2935.35,29.69,8.00,22.20,393.98,913.00,2717.89,37.12
2,12,282.98,5360.11,58.77,8.00,1.90,444.63,256.00,5262.01,100.79
16,3,96.27,4079.95,47.81,4.00,7.40,588.07,122.00,4011.64,47.81
11,4,453.35,4571.05,60.77,9.00,22.20,496.76,526.00,4429.57,78.30
29,3,1234.60,4643.01,69.77,3.00,37.00,506.09,1012.00,3748.26,61.92
23,8,365.70,4283.05,52.85,15.00,29.60,408.42,343.00,4154.70,55.19
19,7,122.84,3986.84,51.87,15.00,20.40,615.58,155.00,3865.48,62.16
18,3,365.40,3979.02,52.13,3.00,13.00,532.76,352.00,3691.27,54.04
12,3,604.10,4755.97,67.32,3.00,18.50,463.48,352.00,4476.28,108.08
14,4,465.99,4126.89,61.75,9.00,29.60,568.10,442.00,3881.45,61.38
18,5,730.65,3947.54,97.20,12.00,35.20,276.92,684.00,3790.27,59.91
4,11,147.93,3754.39,39.27,3.00,14.80,517.76,158.00,3795.56,50.14
4,11,89.60,3870.42,45.55,7.00,9.30,653.02,95.00,3694.29,46.45
26,9,1056.90,4039.51,48.34,11.00,29.60,335.52,1262.00,3758.45,49.55
4,11,210.02,2784.47,61.98,4.00,11.10,441.32,242.00,2635.19,27.95
19,3,980.40,4242.28,51.83,11.00,22.20,388.55,1015.00,3665.48,46.42
19,11,580.41,5813.00,156.05,10.00,13.00,447.29,674.00,5170.89,133.37
26,5,43.05,2963.20,50.94,9.00,7.40,563.06,96.00,2857.82,64.23
13,12,1295.37,4885.26,45.83,1.00,22.20,458.21,1149.00,4520.49,67.96
19,11,398.80,3613.58,44.37,11.00,5.60,569.29,324.00,3486.70,45.68
20,8,502.20,2815.09,53.56,15.00,20.40,414.73,513.00,2539.87,55.42
2,11,1493.51,4876.85,110.30,7.00,27.80,332.92,1276.00,4715.00,94.95
9,9,486.71,4318.22,50.54,13.00,16.70,443.12,528.00,3935.47,50.60
23,9,164.91,3556.00,49.82,9.00,13.00,550.48,263.00,3179.26,87.24
18,1,523.45,5355.87,75.17,5.00,7.40,450.47,482.00,5188.20,70.73
3,3,124.90,3067.00,39.32,4.00,11.10,537.88,94.00,2938.01,63.04
10,2,90.83,5406.87,110.65,9.00,9.30,536.76,129.00,5431.40,152.98
29,3,968.10,5435.96,218.24,3.00,29.60,468.28,729.00,4867.80,148.19
21,4,835.50,3797.17,70.28,9.00,20.40,406.93,399.00,3161.40,86.42
20,3,537.51,4906.92,116.69,8.00,13.00,530.73,538.00,4461.72,66.95
17,3,140.58,4669.60,180.56,5.00,16.70,550.02,198.00,4377.77,252.14
10,2,1067.70,4559.98,79.72,7.00,29.60,516.29,535.00,4306.10,56.40
9,2,817.60,3655.84,54.90,7.00,14.80,477.87,743.00,3353.61,66.39
11,11,489.76,4736.23,81.77,14.00,18.50,419.33,496.00,4559.43,54.63
29,9,533.10,4063.31,68.74,14.00,29.60,426.59,629.00,3743.40,55.45
11,3,61.45,2813.68,45.86,9.00,1.90,522.31,70.00,2712.42,48.36
27,1,738.36,3489.00,58.34,3.00,20.40,463.69,674.00,3342.98,40.59
13,8,179.84,2934.54,36.61,13.00,0.00,545.77,214.00,2735.93,63.76
21,9,163.46,4521.04,65.48,12.00,14.80,461.36,159.00,4441.61,75.09
19,2,530.80,4887.78,64.94,5.00,16.70,438.87,646.00,4561.88,50.87
28,4,516.93,2753.94,45.77,?,?,454.65,577.00,2701.19,46.44
8,6,26.45,3764.77,56.28,20.00,16.70,503.42,55.00,3554.98,54.44
11,4,417.50,4297.58,54.46,7.00,9.30,511.93,278.00,4283.26,53.51
28,6,291.50,3046.98,40.48,14.00,14.80,605.52,320.00,2923.01,39.55
17,3,402.94,4631.00,104.53,4.00,24.10,460.70,402.00,4348.99,128.77
13,12,1343.24,5393.82,46.04,1.00,20.40,443.77,1203.00,5036.64,70.54
29,12,1049.16,4691.59,45.40,9.00,22.20,378.90,1047.00,4100.05,74.10
3,3,324.40,4311.17,107.06,3.00,16.70,531.16,279.00,3929.42,72.17
22,10,565.70,2758.89,43.99,14.00,16.70,428.14,600.00,2493.85,39.79
3,3,252.30,5134.00,114.25,3.00,22.20,480.09,301.00,4859.80,97.15
17,1,1381.93,5458.76,71.96,9.00,40.70,345.89,1465.00,4662.26,72.62
5,10,205.30,2842.98,39.05,11.00,11.10,616.58,193.00,2703.41,37.59
12,3,8.78,3226.90,86.56,7.00,5.60,557.09,18.00,3007.25,77.84
2,9,219.23,2645.15,45.48,15.00,16.70,660.04,239.00,2474.70,74.48
29,11,40.24,3192.35,50.78,2.00,9.30,684.85,37.00,3261.77,52.83
5,2,1411.81,5266.38,74.41,5.00,40.70,417.41,1340.00,4734.67,53.60
1,12,6.26,4626.99,64.67,7.00,7.40,483.47,55.00,4483.69,65.81
13,1,290.09,4364.88,59.30,7.00,16.70,550.40,241.00,4349.56,60.88
22,11,741.45,4910.21,76.59,5.00,16.70,512.34,688.00,4815.96,216.55
2,3,36.19,3499.03,47.39,3.00,14.80,594.35,37.00,3334.42,49.54
7,7,63.80,3637.23,68.66,23.00,14.80,572.70,19.00,3531.77,80.00
24,5,122.40,3200.13,40.48,11.00,14.80,511.19,168.00,3009.99,40.86
7,11,793.60,3191.44,39.28,7.00,13.00,549.21,672.00,3013.44,37.79
14,10,316.80,4185.60,73.26,11.00,16.70,460.00,329.00,4212.55,74.79
2,9,127.70,3272.29,80.47,13.00,13.00,570.82,160.00,3094.96,84.98
5,5,582.90,3561.60,61.69,10.00,18.50,312.59,646.00,3284.75,80.94
22,2,620.10,4951.17,72.52,2.00,24.10,445.97,525.00,4948.10,61.30
19,11,879.35,4364.66,50.65,1.00,18.50,444.09,864.00,4315.47,57.80
28,1,1401.76,5774.72,75.67,9.00,42.60,401.99,1344.00,5152.53,67.48
22,4,968.10,3538.21,38.20,8.00,18.50,446.86,822.00,3368.30,67.43
13,8,165.48,3619.25,106.55,15.00,13.00,382.75,218.00,3600.47,63.89
10,9,212.64,2541.10,72.52,14.00,18.50,624.70,239.00,2362.48,55.56
6,8,157.20,2300.22,39.46,11.00,13.00,570.23,93.00,2274.30,41.44
6,4,170.80,3992.32,47.56,4.00,18.50,669.45,151.00,3597.45,46.70
22,12,1131.80,4458.81,51.43,12.00,31.50,410.84,938.00,3862.05,52.16
3,4,595.50,4978.69,65.25,7.00,25.90,493.77,497.00,4676.98,122.70
10,6,771.79,4080.34,74.67,12.00,27.80,447.82,857.00,3734.80,68.05
29,11,98.91,5120.64,69.25,5.00,3.70,546.68,67.00,5158.14,75.74
14,11,654.32,4688.75,49.16,13.00,29.60,481.84,831.00,4329.07,60.58
22,12,1394.30,3418.45,35.19,2.00,20.40,386.68,1051.00,2916.24,31.50
10,12,1335.05,4922.06,57.80,11.00,22.20,412.72,1400.00,4569.99,65.15
17,5,87.06,2819.12,31.61,5.00,11.10,340.90,62.00,2814.70,34.40
18,12,692.10,5279.36,73.51,8.00,22.20,498.13,786.00,4905.87,54.14
18,6,72.90,2541.06,44.67,8.00,7.40,719.74,28.00,2435.88,71.08
25,12,337.97,4199.16,68.42,5.00,10.80,422.46,301.00,3842.81,57.27
4,9,554.74,4569.96,95.17,18.00,20.40,469.59,532.00,4196.88,64.16
6,10,720.50,2542.67,39.59,15.00,18.50,510.96,637.00,2256.31,38.58
18,8,449.10,3740.06,60.29,18.00,20.40,367.97,678.00,3414.98,70.74
31,12,1409.07,3380.43,47.90,9.00,48.20,301.97,1049.00,2717.40,40.34
8,2,1093.30,5225.51,74.05,6.00,18.50,466.15,1070.00,4865.99,75.84
15,11,26.88,3208.03,43.25,9.00,0.00,602.48,50.00,3033.70,39.81
14,12,1382.73,3924.88,37.73,?,?,396.10,1299.00,3287.03,61.14
17,3,50.00,3315.93,47.01,4.00,5.60,657.64,63.00,3198.48,47.01
17,1,803.00,5102.98,48.57,9.00,29.60,389.52,1099.00,4684.85,60.63
6,7,110.92,4364.89,52.63,17.00,16.70,526.21,270.00,4279.09,52.18
30,11,900.16,3002.30,28.10,6.00,20.40,386.80,897.00,2874.38,28.10
16,12,599.38,3102.07,37.73,7.00,22.20,477.00,744.00,2781.78,37.45
11,11,1451.91,4806.90,62.36,11.00,29.60,372.54,1293.00,4287.13,60.64
20,3,124.80,3296.16,34.55,1.00,14.80,634.27,53.00,3281.04,55.46
23,1,562.20,4168.63,41.82,8.00,13.00,579.66,476.00,4080.62,41.89
29,7,275.73,3477.57,60.96,14.00,20.40,532.32,384.00,3358.82,55.96
23,10,34.01,4868.91,69.92,12.00,7.40,560.51,57.00,4664.46,59.52
17,12,1486.71,5077.54,71.58,7.00,29.60,317.65,1347.00,4743.02,60.69
25,12,323.61,4069.89,63.83,?,?,430.92,311.00,3814.78,57.33
30,7,220.40,2669.99,54.38,9.00,13.00,659.17,150.00,2460.22,50.53
28,5,542.60,4387.84,69.19,13.00,25.90,478.56,467.00,4219.62,78.65
17,7,28.62,4334.19,80.14,22.00,9.30,474.03,42.00,4383.24,48.44
24,7,53.43,3653.94,45.68,14.00,18.50,630.44,169.00,3499.38,52.41
24,5,315.08,4273.31,83.96,13.00,27.80,419.47,334.00,4197.99,108.29
28,8,617.90,2572.43,36.84,10.00,14.80,409.13,493.00,2280.66,36.84
27,7,519.00,4489.62,81.23,16.00,27.80,519.29,629.00,4035.51,57.69
11,5,689.10,4606.29,74.42,12.00,27.80,383.06,768.00,4259.92,63.71
20,11,330.37,4768.89,80.44,11.00,18.50,480.30,395.00,4566.08,77.17
20,8,1122.95,4240.40,65.13,16.00,29.60,318.31,1080.00,3899.19,32.64
21,10,530.70,2691.73,37.73,12.00,20.40,533.30,426.00,2509.40,37.73
21,9,274.70,4057.04,65.30,17.00,14.80,509.55,334.00,3991.83,70.41
